num_variables,num_initialized_vars,num_nonzero_initialized_vars,num_uint8,num_uint256,num_loops,num_payable_functions,num_mappings,num_arrays,gas_cost,optimization_level
40,5,0,0,25,1,0,0,0,0,0
190,25,0,56,75,13,2,2,0,0,0
46,0,0,2,17,0,0,3,0,0,0
1,0,0,0,0,0,0,1,0,0,0
443,102,14,10,24,46,9,5,0,0,0
15,3,0,0,0,0,0,0,0,0,0
54,1,0,1,21,0,0,3,0,0,0
72,1,0,0,3,0,0,4,0,0,0
201,21,2,1,39,5,1,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
935,54,0,8,16,95,3,25,0,0,0
40,5,0,0,25,1,0,0,0,0,0
47,1,0,2,18,3,0,3,0,0,0
51,0,0,3,18,1,0,3,0,0,0
356,27,0,10,182,48,0,14,0,0,0
94,1,0,4,24,3,0,2,0,0,0
97,1,0,1,28,0,0,4,0,0,0
64,1,0,1,22,8,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
213,14,1,26,69,17,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0
85,4,0,3,32,1,0,3,0,0,0
129,4,0,0,40,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
114,8,0,2,41,9,0,3,0,0,0
32,0,0,0,0,0,0,3,0,0,0
94,3,0,0,38,8,0,4,0,0,0
193,23,0,2,85,19,2,4,0,0,0
1,0,0,0,0,0,1,0,0,0,0
107,2,0,0,1,4,0,7,0,0,0
21,2,0,0,16,1,1,3,0,0,0
70,2,0,1,33,1,0,3,0,0,0
120,6,0,0,54,4,0,2,0,0,0
116,15,0,1,38,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
73,3,0,1,24,5,0,4,0,0,0
19,1,0,0,8,0,0,0,0,0,0
43,1,1,1,17,0,1,3,0,0,1
124,11,0,1,47,4,0,6,0,0,0
189,4,0,31,5,2,0,4,0,0,0
7,3,0,0,0,2,1,0,0,0,0
106,37,0,1,62,15,3,3,0,0,0
32,0,0,0,0,0,0,3,0,0,0
513,42,1,1,1,60,0,20,0,0,0
138,4,0,1,18,7,0,4,0,0,0
97,5,0,0,38,3,0,3,0,0,0
49,1,0,1,15,6,0,3,0,0,0
220,11,0,1,78,13,1,3,0,0,0
88,4,0,1,35,3,0,3,0,0,0
235,57,5,10,0,32,9,2,0,0,0
47,1,0,1,13,6,0,3,0,0,0
174,19,0,0,78,24,1,4,0,0,0
64,1,0,1,22,8,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
256,36,5,3,135,12,3,9,0,0,0
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
74,3,0,1,22,9,1,4,0,0,0
14,0,0,0,0,0,0,1,0,0,0
71,4,0,0,36,1,0,3,0,0,0
64,12,2,0,51,1,3,4,0,0,1
47,1,0,1,13,6,0,3,0,0,0
50,0,0,1,18,0,0,3,0,0,0
386,71,1,0,305,47,3,12,0,0,0
40,5,0,0,25,1,0,0,0,0,0
116,4,0,0,33,16,2,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
172,39,1,3,20,33,8,2,0,0,0
118,5,0,0,41,3,0,3,0,0,0
71,1,0,1,24,0,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
90,21,1,6,0,12,5,4,0,0,0
100,5,0,1,35,4,1,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
48,2,1,1,14,6,0,3,0,0,0
68,4,0,0,33,4,0,1,0,0,0
281,18,1,0,38,23,1,4,0,0,0
146,10,0,5,66,6,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
248,9,0,17,82,3,0,7,0,0,0
48,3,0,0,7,3,0,1,0,0,0
180,2,0,0,74,48,1,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
43,1,1,1,17,0,1,3,0,0,1
111,3,0,0,40,7,0,6,0,0,0
26,0,0,2,6,1,0,0,0,0,0
61,0,0,2,19,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
148,7,0,0,18,5,0,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
169,11,0,1,58,13,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
92,4,0,0,39,3,0,3,0,0,0
63,1,0,1,16,7,0,4,0,0,0
149,13,0,2,65,26,2,4,0,0,0
9,2,0,0,0,0,2,0,0,0,0
146,6,0,3,56,6,2,3,0,0,0
51,1,0,3,19,7,1,4,0,0,0
320,31,0,2,77,27,5,7,0,0,0
61,6,6,0,28,0,0,0,0,0,1
315,22,0,11,16,24,2,9,0,0,0
101,6,1,1,40,4,0,3,0,0,0
17,2,0,0,3,0,0,1,0,0,0
61,0,0,1,19,7,0,3,0,0,0
244,29,2,4,38,12,0,3,0,0,0
67,0,0,1,20,2,0,8,0,0,0
61,0,0,1,19,7,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
33,4,0,0,27,3,0,1,0,0,0
47,0,0,2,13,6,0,3,0,0,0
60,0,0,1,19,2,0,3,0,0,0
96,2,0,1,39,4,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
167,7,0,2,11,27,7,4,0,0,0
1,0,0,0,0,0,0,0,0,0,0
80,2,0,2,24,10,0,4,0,0,0
45,3,0,0,27,1,0,3,0,0,0
107,4,0,1,39,3,0,3,0,0,0
54,8,0,0,32,7,1,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
146,4,0,0,42,3,0,4,0,0,0
23,3,1,1,10,0,2,0,0,0,1
61,0,0,1,19,2,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
282,9,0,2,26,23,8,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
106,6,0,0,6,6,0,5,0,0,0
147,12,0,1,63,12,1,3,0,0,0
3,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
94,5,0,1,39,3,1,3,0,0,0
185,25,2,0,77,5,1,5,0,0,0
43,0,0,1,15,5,0,3,0,0,0
37,0,0,1,13,5,0,3,0,0,0
34,0,0,1,12,5,0,3,0,0,0
102,4,0,0,37,4,1,3,0,0,0
178,9,1,0,9,11,3,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
234,13,0,1,89,11,2,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
62,3,0,1,32,0,0,3,0,0,0
94,4,0,0,36,3,0,3,0,0,0
24,0,0,1,8,0,0,3,0,0,0
38,9,0,0,0,4,2,1,0,0,0
51,4,1,0,0,4,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
64,3,0,1,17,8,0,3,0,0,0
98,6,0,2,51,4,1,3,0,0,0
138,10,0,1,0,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
164,12,0,3,42,7,1,5,0,0,0
13,2,0,0,0,3,1,1,0,0,0
140,1,0,1,62,6,0,3,0,0,0
60,0,0,1,19,2,0,3,0,0,0
8,0,0,0,3,0,0,0,0,0,0
45,9,0,0,29,5,1,0,0,0,0
76,0,0,1,1,6,0,3,0,0,0
17,2,0,0,0,2,0,1,0,0,0
42,4,0,0,15,1,0,1,0,0,0
74,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
138,9,0,0,34,10,0,6,0,0,0
73,6,0,0,33,1,0,4,0,0,0
176,12,1,2,24,9,0,2,0,0,0
339,45,0,0,197,21,2,10,0,0,0
93,4,0,1,37,3,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
32,3,1,0,0,4,0,0,0,0,0
23,0,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
140,16,0,0,49,5,3,4,0,0,0
224,11,1,26,82,14,0,5,0,0,0
69,5,0,1,30,6,0,3,0,0,0
113,16,3,1,53,6,3,3,0,0,0
28,2,0,0,5,0,0,1,0,0,0
70,2,0,2,21,9,1,4,0,0,0
282,28,2,3,40,14,0,9,0,0,0
248,13,0,4,104,15,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
81,4,0,0,1,2,1,1,0,0,0
211,11,0,1,78,13,0,3,0,0,0
32,3,1,0,0,4,0,0,0,0,0
27,1,0,1,9,0,0,3,0,0,0
34,0,0,1,10,0,0,3,0,0,0
28,1,0,1,8,0,0,3,0,0,0
192,16,0,1,93,18,2,4,0,0,0
56,1,0,1,21,5,0,3,0,0,0
72,15,7,2,29,11,4,3,0,0,0
142,8,0,0,15,5,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
158,15,0,0,73,24,1,4,0,0,0
10,0,0,1,5,1,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
29,3,0,0,11,2,0,3,0,0,0
22,3,0,0,11,2,1,1,0,0,0
487,15,1,0,229,8,4,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
26,3,0,0,1,4,0,1,0,0,0
106,6,0,0,6,6,0,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
76,0,0,1,1,6,0,3,0,0,0
193,21,0,1,70,6,1,5,0,0,0
124,4,0,20,11,1,0,1,0,0,0
51,4,1,0,0,4,0,0,0,0,0
140,19,0,0,40,9,0,3,0,0,0
124,12,1,0,19,2,0,6,0,0,1
63,0,0,1,21,8,0,3,0,0,0
51,0,0,2,18,0,0,3,0,0,0
55,3,0,0,23,1,0,2,0,0,0
87,4,0,0,6,0,0,4,0,0,0
50,0,0,1,18,0,0,3,0,0,0
66,4,1,0,26,5,0,3,0,0,0
22,0,0,1,8,5,0,3,0,0,0
243,20,0,5,122,30,2,1,0,0,0
108,15,0,1,7,12,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
24,1,0,1,8,0,0,3,0,0,0
38,1,0,0,11,0,1,1,0,0,0
150,2,1,9,4,10,0,5,0,0,0
22,1,1,0,2,2,1,1,0,0,1
88,6,0,1,33,8,0,4,0,0,0
37,3,0,0,0,0,0,2,0,0,0
89,4,0,0,37,3,0,3,0,0,0
23,4,0,0,10,3,0,0,0,0,0
48,1,0,1,14,6,0,3,0,0,0
74,12,0,0,4,9,0,0,0,0,0
30,3,0,14,0,2,1,0,0,0,0
79,0,0,1,1,4,0,3,0,0,0
72,4,0,1,33,1,0,3,0,0,0
164,13,0,0,65,14,1,5,0,0,0
84,4,0,0,34,3,0,3,0,0,0
6,1,0,0,0,0,0,0,0,0,0
132,16,0,0,37,6,0,4,0,0,0
216,0,0,4,8,13,1,1,0,0,0
24,1,0,0,6,0,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
32,0,0,0,0,0,0,3,0,0,0
56,1,0,1,12,7,0,4,0,0,0
42,1,0,1,12,6,0,3,0,0,0
38,1,0,1,14,0,0,3,0,0,0
74,0,0,1,1,4,0,3,0,0,0
102,3,0,0,34,3,0,4,0,0,0
216,13,0,1,104,18,2,5,0,0,0
83,0,0,2,36,10,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
93,5,0,0,8,12,0,3,0,0,0
96,4,0,0,42,5,0,2,0,0,0
55,6,0,0,0,5,0,2,0,0,0
61,0,0,1,19,2,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
107,5,0,1,45,12,1,4,0,0,0
126,24,1,0,65,25,2,3,0,0,0
221,23,0,5,28,29,1,4,0,0,0
346,31,0,0,120,15,0,7,0,0,0
6,1,0,0,3,1,0,0,0,0,0
46,6,0,0,0,7,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
168,15,0,0,38,6,3,4,0,0,0
74,3,0,0,13,9,0,0,0,0,0
100,0,0,1,1,5,0,3,0,0,0
75,3,0,3,9,2,0,1,0,0,0
36,1,0,1,10,0,0,3,0,0,0
109,15,0,1,51,12,1,4,0,0,0
192,17,0,0,49,12,1,4,0,0,0
54,6,5,1,15,0,0,3,0,0,1
48,1,0,1,12,6,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
16,0,0,0,0,0,1,0,0,0,0
83,3,0,0,35,2,0,3,0,0,0
62,0,0,1,20,7,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
212,4,0,1,69,13,0,4,0,0,0
118,8,0,3,13,3,1,2,0,0,0
426,35,0,4,131,48,4,7,0,0,0
71,6,0,0,42,4,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
204,8,0,6,16,1,1,10,0,0,0
62,1,0,0,5,0,0,0,0,0,0
29,2,0,0,15,1,0,1,0,0,0
92,2,0,1,39,3,0,3,0,0,0
33,0,0,0,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
216,0,0,4,8,13,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,8,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
10,0,0,1,5,1,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
28,1,0,0,11,0,0,3,0,0,0
114,4,0,0,37,3,0,3,0,0,0
58,0,0,1,18,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,2,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
144,12,0,4,49,3,1,4,0,0,0
108,0,0,2,3,11,0,3,0,0,0
120,5,0,1,41,7,1,5,0,0,0
74,0,0,1,1,0,0,3,0,0,0
109,5,1,1,39,4,0,4,0,0,0
15,3,0,0,0,0,0,0,0,0,0
88,4,0,1,35,3,0,3,0,0,0
64,8,0,0,28,2,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,2,0,0,10,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
274,59,5,11,6,32,6,9,0,0,0
90,2,0,0,34,3,0,3,0,0,0
64,1,0,1,22,8,0,3,0,0,0
88,1,0,1,39,1,0,3,0,0,0
100,5,0,0,35,4,1,3,0,0,0
218,15,0,11,10,22,2,5,0,0,0
63,0,0,2,20,7,0,3,0,0,0
33,1,0,0,11,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
138,9,0,1,20,21,0,5,0,0,0
139,48,0,5,92,15,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
121,2,0,1,37,3,0,3,0,0,0
168,18,0,3,37,1,1,5,0,0,0
115,2,0,3,36,3,0,3,0,0,0
69,5,0,1,30,6,0,3,0,0,0
24,6,2,0,7,2,1,1,0,0,1
74,0,0,1,1,5,0,3,0,0,0
57,2,0,2,20,2,1,3,0,0,0
56,1,0,2,20,3,0,3,0,0,0
11,1,0,2,2,1,1,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
156,6,0,1,45,10,0,4,0,0,0
1,0,0,0,0,0,1,0,0,0,0
61,0,0,1,19,2,0,3,0,0,0
100,6,0,1,27,6,0,4,0,0,0
32,1,0,1,10,4,0,3,0,0,0
88,12,1,0,13,3,0,3,0,0,1
87,6,0,1,35,2,2,3,0,0,0
568,20,0,5,11,34,2,11,0,0,0
197,30,0,2,42,17,0,6,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
115,3,0,1,43,9,0,3,0,0,0
392,25,0,41,151,61,1,7,0,0,0
164,8,0,0,18,6,0,6,0,0,0
60,13,3,0,51,1,2,4,0,0,1
65,4,1,0,26,5,0,3,0,0,0
41,0,0,1,12,4,0,3,0,0,0
61,0,0,1,19,5,0,3,0,0,0
200,16,0,3,39,9,0,4,0,0,0
74,0,0,1,1,6,0,3,0,0,0
80,6,0,0,31,2,0,3,0,0,0
11,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
73,4,0,1,35,1,0,3,0,0,0
53,0,0,1,20,0,0,3,0,0,0
47,0,0,2,13,6,0,3,0,0,0
358,32,0,12,20,32,2,10,0,0,0
64,1,0,1,22,2,0,3,0,0,0
4,0,0,0,0,0,0,0,0,0,0
100,4,0,1,38,3,0,3,0,0,0
139,8,0,1,45,3,0,4,0,0,0
76,0,0,1,1,1,0,3,0,0,0
48,0,0,2,17,0,0,3,0,0,0
3,0,0,0,1,0,1,0,0,0,0
2,0,0,0,2,0,0,0,0,0,0
90,7,0,1,36,6,0,3,0,0,0
90,4,0,1,45,4,0,4,0,0,0
48,1,0,1,14,6,0,3,0,0,0
43,0,0,1,15,5,0,3,0,0,0
146,14,0,9,48,5,1,6,0,0,0
139,6,1,1,39,4,0,3,0,0,0
32,3,1,0,0,4,0,0,0,0,0
80,3,0,1,34,3,0,3,0,0,0
59,1,0,0,0,0,0,3,0,0,0
63,3,0,0,31,2,0,3,0,0,0
8,0,0,0,0,0,2,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
100,10,0,0,0,11,0,4,0,0,0
116,10,0,3,33,5,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
56,1,0,2,20,5,0,3,0,0,0
58,0,0,1,18,2,0,3,0,0,0
54,0,0,2,19,1,0,3,0,0,0
80,0,0,2,35,10,0,3,0,0,0
135,6,1,1,52,3,0,3,0,0,1
88,4,0,1,35,3,0,3,0,0,0
295,11,2,122,7,7,0,4,0,0,0
5,0,0,0,0,0,0,2,0,0,0
22,3,0,0,1,0,0,1,0,0,0
81,4,0,1,38,1,0,3,0,0,0
65,0,0,0,0,4,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
49,1,0,0,8,2,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
107,4,0,1,38,3,0,3,0,0,0
32,0,0,0,13,3,0,3,0,0,0
34,0,0,1,12,5,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
43,8,0,0,27,1,0,0,0,0,0
99,7,0,1,42,1,1,3,0,0,0
67,2,0,1,1,2,0,3,0,0,0
134,17,0,14,0,2,0,0,0,0,0
69,2,0,1,21,9,1,4,0,0,0
56,0,0,2,20,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
87,9,0,0,0,11,0,4,0,0,0
180,13,2,1,77,8,1,4,0,0,0
77,7,0,0,41,3,0,2,0,0,0
36,1,0,1,13,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
22,1,0,1,6,5,0,1,0,0,0
10,0,0,1,5,1,0,3,0,0,0
146,12,0,2,49,4,2,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
17,5,1,0,0,2,0,0,0,0,1
107,2,0,1,36,4,0,4,0,0,0
10,0,0,1,5,1,0,3,0,0,0
110,3,0,0,48,3,0,3,0,0,0
135,15,0,1,37,7,2,10,0,0,0
7,2,0,3,0,2,2,0,0,0,0
28,1,0,1,8,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
91,5,0,1,37,3,0,3,0,0,0
71,10,0,0,48,8,0,2,0,0,0
61,0,0,1,19,7,0,3,0,0,0
273,51,7,33,1,33,6,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,0,1,0,0,0
89,2,0,1,34,3,0,3,0,0,0
200,15,0,0,0,11,0,7,0,0,0
77,4,0,1,35,1,0,3,0,0,0
63,0,0,2,20,5,0,3,0,0,0
38,6,0,0,21,3,1,2,0,0,0
48,1,0,1,14,6,0,3,0,0,0
24,0,0,0,0,2,0,2,0,0,0
40,5,0,0,25,1,0,0,0,0,0
234,39,6,0,1,28,0,3,0,0,0
15,3,0,0,0,0,0,0,0,0,0
96,6,0,0,51,8,2,0,0,0,0
150,10,0,0,58,10,1,7,0,0,0
81,7,0,1,27,4,1,5,0,0,0
101,6,0,2,40,7,0,3,0,0,0
80,7,1,1,40,7,0,3,0,0,0
64,4,0,0,24,3,1,0,0,0,0
26,0,0,1,9,0,0,3,0,0,0
38,6,0,1,5,0,0,3,0,0,0
167,37,0,1,70,12,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
253,60,5,11,1,40,11,3,0,0,0
96,3,0,1,40,3,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
32,3,0,1,11,0,0,3,0,0,0
19,0,0,0,3,0,0,0,0,0,0
38,8,1,0,0,1,0,2,0,0,1
253,60,5,11,1,40,11,3,0,0,0
290,13,0,0,121,12,0,11,0,0,0
243,16,0,2,17,30,10,8,0,0,0
74,0,0,1,1,5,0,3,0,0,0
70,0,0,0,23,2,0,3,0,0,0
137,5,0,2,48,6,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
48,1,0,1,14,6,0,3,0,0,0
43,0,0,2,13,4,0,3,0,0,0
49,0,0,1,13,4,0,4,0,0,0
277,29,2,4,40,12,0,7,0,0,0
51,4,1,0,0,4,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
80,3,0,0,34,3,1,3,0,0,0
40,7,0,0,25,5,1,0,0,0,0
112,14,4,0,4,17,0,3,0,0,0
164,12,0,3,42,7,1,5,0,0,0
145,10,0,2,46,5,0,6,0,0,0
56,0,0,2,20,1,0,3,0,0,0
60,0,0,1,19,2,0,3,0,0,0
46,8,0,0,29,5,1,1,0,0,0
42,0,0,0,0,4,0,0,0,0,0
343,12,0,0,43,6,1,7,0,0,0
281,28,3,3,22,48,1,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0
135,3,0,1,43,6,0,4,0,0,0
112,4,0,0,50,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
125,3,0,0,44,4,0,3,0,0,0
288,38,0,0,0,46,9,6,0,0,0
58,2,1,1,26,0,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
150,21,4,0,38,6,1,6,0,0,0
64,1,0,1,22,8,0,3,0,0,0
152,5,0,22,8,1,3,4,0,0,0
337,64,0,0,252,35,4,8,0,0,0
55,1,0,0,16,0,0,3,0,0,0
55,3,0,2,31,5,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
78,2,0,0,9,11,2,1,0,0,0
42,5,0,0,25,1,0,0,0,0,0
221,7,0,7,85,11,0,5,0,0,0
92,4,0,1,36,3,0,3,0,0,0
60,0,0,1,19,2,0,3,0,0,0
115,27,4,0,47,19,0,10,0,0,0
91,2,0,1,36,3,0,3,0,0,0
105,8,0,1,44,5,0,3,0,0,0
119,19,6,9,3,3,0,5,0,0,1
108,5,0,1,39,6,0,4,0,0,0
88,3,0,1,37,6,0,3,0,0,0
107,3,0,1,39,3,0,3,0,0,0
61,0,0,1,19,2,0,3,0,0,0
403,70,1,0,308,48,6,12,0,0,0
188,2,0,22,65,6,0,7,0,0,0
216,12,0,2,9,26,7,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0
38,1,0,1,14,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
73,1,0,0,32,2,1,4,0,0,0
79,0,0,1,1,6,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
99,5,0,1,0,8,0,4,0,0,0
20,7,0,0,0,4,0,2,0,0,0
64,0,0,2,21,8,0,3,0,0,0
77,1,0,0,20,2,0,3,0,0,0
61,0,0,1,19,2,0,3,0,0,0
194,10,0,2,76,17,1,4,0,0,0
85,4,0,1,35,3,0,4,0,0,0
119,0,0,1,3,3,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
74,3,0,1,22,9,1,4,0,0,0
68,4,0,0,1,2,0,1,0,0,0
103,5,0,0,38,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
45,3,0,0,27,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
42,3,0,0,9,1,3,0,0,0,0
133,5,0,1,52,5,1,3,0,0,0
139,7,0,4,63,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
52,1,0,1,15,6,0,3,0,0,0
3,0,0,0,0,0,1,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
89,4,0,1,8,1,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
292,26,0,4,90,30,2,5,0,0,0
53,4,0,1,29,5,0,4,0,0,0
141,45,0,4,87,9,0,6,0,0,0
83,5,0,0,1,2,1,1,0,0,0
124,4,0,0,42,3,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
49,0,0,2,17,0,0,3,0,0,0
70,4,0,1,28,1,1,3,0,0,0
298,37,0,2,20,70,0,15,0,0,0
38,1,0,1,14,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
35,1,0,0,13,1,1,3,0,0,0
101,3,0,0,6,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
33,1,0,0,0,11,0,0,0,0,0
127,9,0,0,37,10,4,5,0,0,0
34,1,0,0,12,1,0,0,0,0,0
49,1,0,1,15,6,0,3,0,0,0
120,4,0,1,40,4,0,4,0,0,0
76,13,0,0,0,6,5,3,0,0,0
74,0,0,1,1,0,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
96,3,0,0,2,21,4,2,0,0,0
278,21,0,10,129,26,1,4,0,0,0
114,8,0,1,53,12,1,4,0,0,0
77,7,0,1,0,5,0,3,0,0,0
131,15,4,0,2,15,0,3,0,0,0
62,0,0,1,20,7,0,3,0,0,0
47,0,0,0,14,0,0,3,0,0,0
164,47,5,14,16,47,0,2,0,0,0
190,17,0,3,40,8,1,4,0,0,0
280,13,1,0,13,32,5,8,0,0,0
58,3,0,1,29,4,0,2,0,0,0
134,36,3,2,22,37,2,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
56,0,0,2,20,1,0,3,0,0,0
24,2,0,0,0,0,2,1,0,0,0
126,2,0,0,49,3,0,3,0,0,0
70,0,0,3,12,1,0,3,0,0,0
54,13,1,0,28,3,0,0,0,0,1
34,0,0,1,12,5,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
141,5,1,1,48,3,0,3,0,0,1
58,0,0,1,18,1,0,3,0,0,0
208,10,0,2,9,26,7,7,0,0,0
61,0,0,1,19,7,0,3,0,0,0
9,0,0,1,4,4,0,1,0,0,0
139,34,5,0,79,15,0,10,0,0,0
86,3,0,2,32,4,0,3,0,0,0
190,11,1,7,15,2,0,6,0,0,1
0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,4,1,0,0,0,0,0
95,7,0,1,34,4,0,3,0,0,0
23,2,0,0,0,0,1,1,0,0,0
47,1,0,1,13,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
25,0,0,0,0,0,0,0,0,0,0
144,12,0,6,64,12,2,5,0,0,0
141,7,0,1,51,6,1,3,0,0,0
83,7,0,6,22,6,0,2,0,0,0
86,17,0,0,13,7,2,5,0,0,0
48,1,0,1,14,4,0,3,0,0,0
108,5,0,1,39,6,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
53,1,0,3,16,0,0,4,0,0,0
37,0,0,0,10,0,1,3,0,0,0
81,6,0,0,31,2,0,4,0,0,0
139,13,4,1,2,12,0,5,0,0,0
101,5,2,0,7,5,0,4,0,0,0
127,11,2,0,84,4,0,3,0,0,0
6,0,0,0,0,0,0,0,0,0,0
39,2,0,0,2,0,0,3,0,0,0
116,4,0,1,40,3,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
118,9,0,1,6,10,0,4,0,0,0
36,0,0,0,23,4,0,2,0,0,0
117,5,0,0,39,4,0,3,0,0,0
11,0,0,0,2,2,1,0,0,0,0
45,2,0,0,17,3,1,0,0,0,0
20,3,0,1,0,3,3,0,0,0,0
11,3,0,0,0,0,0,0,0,0,0
320,6,0,6,18,14,0,12,0,0,0
